Movie_ID,Title,Genre,Release_Date,Budget,Box_Office,IMDB_Rating,RottenTomatoes,Duration_Minutes,Language,Country,Director,Release_Year,ROI,Profit,Profit_Status
3127,Rise Of Journey,Action,2020-10-03,16208604.0,27939700.0,4.8,68,96.0,Spanish,Usa,John Carter,2020,72.37573328338456,11731096.0,Hit
3128,Dark Empire,Action,2016-01-19,53140300.0,166500000.0,7.1,51,130.0,Hindi,Uk,Sophie Laurent,2016,213.3215281057879,113359700.0,BlockBuster
3129,Return Of Secrets,Action,2017-10-31,69600000.0,185620592.0,7.1,68,130.0,Hindi,India,Alan Smith,2017,166.69625287356322,116020592.0,BlockBuster
3130,Return Of Kingdom,Horror,2018-06-13,67200000.0,92809173.0,7.4,68,156.0,English,Canada,Sophie Laurent,2018,38.108888392857146,25609173.0,Average
3131,The Destiny,SciFi,2015-07-20,84100000.0,75800000.0,8.5,67,166.0,Hindi,Usa,Alan Smith,2015,-9.869203329369798,-8300000.0,Flop
3132,Return Of Galaxy,Comedy,2023-01-21,188301144.0,504296659.0,6.9,92,97.0,English,France,Emily Stone,2023,167.81391142265178,315995515.0,BlockBuster
3133,Return Of Secrets,Action,2017-06-19,9529104.0,42695739.0,7.1,73,171.0,English,Canada,John Carter,2017,348.05617611057664,33166635.0,BlockBuster
3134,Return Of Kingdom,Horror,2017-09-14,46406557.0,216462764.0,8.4,68,134.0,English,Uk,Alan Smith,2017,366.4486615544437,170056207.0,BlockBuster
3135,Rise Of Destiny,Horror,2022-05-08,88100000.0,151300000.0,7.0,84,134.0,English,Canada,Raj Mehra,2022,71.7366628830874,63200000.0,Hit
3136,Last Empire,Romance,2016-10-04,193300000.0,437720234.0,4.8,69,164.0,Hindi,Uk,John Carter,2016,126.44606001034661,244420234.0,BlockBuster
3137,The Galaxy,Horror,2022-07-27,167995268.0,117556839.0,7.0,79,134.0,English,Canada,Emily Stone,2022,-30.023720072877293,-50438429.0,Flop
3138,Rise Of Empire,SciFi,2023-01-19,214971034.0,1017104760.0,7.0,67,135.0,English,Uk,Raj Mehra,2023,373.1357248809623,802133726.0,BlockBuster
3139,Shadow Of Night,Horror,2019-05-14,184810124.0,136038930.0,7.0,68,134.0,English,Usa,John Carter,2019,-26.389893012571108,-48771194.0,Flop
3140,Rise Of Dreams,Romance,2018-06-24,5400000.0,19300000.0,7.0,69,119.0,Hindi,Usa,Emily Stone,2018,257.4074074074074,13900000.0,BlockBuster
3141,Battle Of Empire,Comedy,2022-08-11,226091239.0,816445112.0,6.9,70,163.0,English,Uk,James Holloway,2022,261.11311327724644,590353873.0,BlockBuster
3142,Legend Of Galaxy,Horror,2015-01-11,205847032.0,933718629.0,7.0,46,134.0,English,Canada,John Carter,2015,353.5982957480776,727871597.0,BlockBuster
3143,Battle Of Warrior,Horror,2018-10-31,19700000.0,97400000.0,8.9,68,134.0,English,Australia,John Carter,2018,394.4162436548223,77700000.0,BlockBuster
3144,Love In Galaxy,Comedy,2022-11-15,137572354.0,540913570.0,6.9,70,140.0,English,India,Alan Smith,2022,293.1847891473893,403341216.0,BlockBuster
3145,Rise Of Galaxy,Comedy,2018-05-25,81700000.0,194451250.0,6.9,70,135.0,English,Canada,Sophie Laurent,2018,138.0064259485924,112751250.0,BlockBuster
3146,Dark Secrets,Action,2021-07-17,165500000.0,779121829.0,7.1,63,130.0,English,France,Raj Mehra,2021,370.76847673716014,613621829.0,BlockBuster
3147,Shadow Of Dreams,SciFi,2018-04-11,248500129.0,918200000.0,7.0,67,135.0,French,France,Emily Stone,2018,269.49679008013715,669699871.0,BlockBuster
3148,Legend Of Revenge,Drama,2015-03-08,6201404.0,12074171.0,7.0,44,132.0,Hindi,Canada,Sophie Laurent,2015,94.70060328274049,5872767.0,Hit
3149,Dark Revenge,Horror,2020-02-13,239500000.0,1194960030.0,7.0,68,134.0,English,Australia,Raj Mehra,2020,398.93946972860124,955460030.0,BlockBuster
3150,Last Revenge,SciFi,2015-01-28,17645900.0,71169611.0,7.0,67,135.0,English,France,James Holloway,2015,303.3209470755246,53523711.0,BlockBuster
3151,Shadow Of Empire,Romance,2021-11-22,5015625.0,21900000.0,5.4,89,156.0,English,Canada,Emily Stone,2021,336.6355140186916,16884375.0,BlockBuster
3152,Love In Warrior,SciFi,2019-03-29,198600000.0,351142058.0,7.0,67,135.0,English,Uk,Emily Stone,2019,76.80868982880162,152542058.0,Hit
3153,Dark Night,Drama,2021-04-14,31200000.0,34053289.0,9.0,72,158.0,French,Canada,James Holloway,2021,9.145157051282052,2853289.0,Average
3154,Dark Warrior,Action,2021-03-03,64800000.0,307754085.0,5.1,76,93.0,French,Australia,James Holloway,2021,374.9291435185185,242954085.0,BlockBuster
3155,Return Of Destiny,Action,2015-11-22,207417565.0,640556330.0,5.5,76,130.0,English,Uk,Emily Stone,2015,208.82453470129207,433138765.0,BlockBuster
3156,Love In Destiny,Horror,2022-04-05,206700000.0,403049245.0,7.0,68,131.0,Hindi,Australia,James Holloway,2022,94.9923778422835,196349245.0,Hit
3157,Last Warrior,Action,2015-03-09,100995507.0,323381462.0,7.1,92,150.0,Spanish,Australia,Alan Smith,2015,220.1939092201399,222385955.0,BlockBuster
3158,The Journey,Horror,2019-12-20,91000000.0,156700000.0,7.0,59,127.0,Spanish,Usa,Raj Mehra,2019,72.19780219780219,65700000.0,Hit
3159,Battle Of Journey,Action,2019-12-19,60045832.0,153779425.0,7.1,68,99.0,Hindi,Usa,Sophie Laurent,2019,156.10341280640426,93733593.0,BlockBuster
3160,Legend Of Galaxy,SciFi,2021-09-27,224400000.0,659300000.0,7.2,67,179.0,French,Canada,Raj Mehra,2021,193.80570409982175,434900000.0,BlockBuster
3161,Shadow Of Revenge,Horror,2022-12-05,232200000.0,253444643.0,7.0,68,161.0,French,Usa,Raj Mehra,2022,9.149286391042205,21244643.0,Average
3162,Love In Destiny,Action,2015-02-14,178141648.0,231800000.0,7.1,48,130.0,Hindi,Canada,Emily Stone,2015,30.121171889012725,53658352.0,Average
3163,Rise Of Dreams,SciFi,2017-04-21,213800000.0,475987985.0,7.0,67,110.0,French,Uk,Raj Mehra,2017,122.63235968194574,262187985.0,BlockBuster
3164,Last Secrets,Thriller,2015-12-15,237622571.0,666203168.0,8.9,75,165.0,English,Australia,Sophie Laurent,2015,180.36190551948872,428580597.0,BlockBuster
3165,Dark Warrior,Comedy,2017-07-04,67700000.0,276545359.0,5.3,70,135.0,English,India,Alan Smith,2017,308.48649778434265,208845359.0,BlockBuster
3166,Love In Galaxy,Comedy,2020-09-19,140083143.0,375873988.0,5.5,51,149.0,English,Usa,James Holloway,2020,168.3220692728175,235790845.0,BlockBuster
3167,Return Of Dreams,Action,2021-08-10,80678784.0,228786197.0,7.1,68,99.0,Hindi,India,Emily Stone,2021,183.57665504725503,148107413.0,BlockBuster
3168,The Empire,Thriller,2022-02-01,238600000.0,485197556.0,5.2,71,175.0,Spanish,Australia,Sophie Laurent,2022,103.35186756077117,246597556.0,BlockBuster
3169,Rise Of Galaxy,SciFi,2020-07-09,233666551.0,775900000.0,4.7,67,135.0,Spanish,India,James Holloway,2020,232.05437264317732,542233449.0,BlockBuster
3170,Rise Of Journey,Comedy,2017-07-02,194800000.0,804847449.0,6.9,50,91.0,Hindi,India,Raj Mehra,2017,313.16604158110886,610047449.0,BlockBuster
3171,Love In Kingdom,Drama,2018-03-24,189920049.0,510749495.0,7.0,40,138.0,English,Canada,Sophie Laurent,2018,168.92868746047975,320829446.0,BlockBuster
3172,Last Empire,SciFi,2022-12-05,33392282.0,140400000.0,7.0,61,134.0,Spanish,India,John Carter,2022,320.45643960481647,107007718.0,BlockBuster
3173,Dark Empire,Romance,2016-02-16,208032748.0,755700000.0,7.1,69,88.0,Spanish,Usa,Raj Mehra,2016,263.26011518148096,547667252.0,BlockBuster
3174,Last Dreams,Comedy,2022-07-01,81585084.0,227565640.0,6.9,93,169.0,Hindi,France,James Holloway,2022,178.93044762937305,145980556.0,BlockBuster
3175,Shadow Of Destiny,SciFi,2019-01-17,216227508.0,920000000.0,7.0,67,126.0,Hindi,Uk,James Holloway,2019,325.4777796356974,703772492.0,BlockBuster
3176,Dark Journey,Comedy,2020-10-17,86900000.0,208000000.0,5.3,70,135.0,Hindi,Usa,Raj Mehra,2020,139.35558112773302,121100000.0,BlockBuster
3177,The Night,Comedy,2015-03-12,168800000.0,258676320.0,6.9,46,135.0,Hindi,Uk,Raj Mehra,2015,53.2442654028436,89876320.0,Hit
3178,Battle Of Journey,SciFi,2016-06-26,63730700.0,208300000.0,5.8,67,99.0,Hindi,Usa,Emily Stone,2016,226.84404847271412,144569300.0,BlockBuster
3179,Return Of Night,Action,2017-02-01,59643368.0,258443343.0,7.1,98,130.0,Hindi,Usa,Raj Mehra,2017,333.3144684250561,198799975.0,BlockBuster
3180,Battle Of Empire,Romance,2015-01-08,134658779.0,276712791.0,7.1,69,143.0,English,Uk,Sophie Laurent,2015,105.49183131981317,142054012.0,BlockBuster
3181,Legend Of Dreams,Horror,2017-02-13,31000000.0,154100000.0,7.0,97,138.0,English,Usa,Raj Mehra,2017,397.0967741935484,123100000.0,BlockBuster
3182,Dark Destiny,Thriller,2015-09-07,167032309.0,294839153.0,7.0,70,108.0,French,Australia,Raj Mehra,2015,76.51624093875155,127806844.0,Hit
3183,The Revenge,Comedy,2017-02-16,68100000.0,121500000.0,6.9,52,135.0,English,Canada,Alan Smith,2017,78.41409691629956,53400000.0,Hit
3184,Last Empire,Horror,2022-07-27,39257258.0,130100000.0,5.2,92,88.0,French,India,John Carter,2022,231.40368591204202,90842742.0,BlockBuster
3185,Shadow Of Night,Romance,2017-07-20,105980054.0,144897961.0,7.1,72,158.0,French,Usa,Sophie Laurent,2017,36.721916559883994,38917907.0,Average
3186,Shadow Of Dreams,SciFi,2021-12-12,27430671.0,126132067.0,5.2,76,145.0,Hindi,Uk,Emily Stone,2021,359.8212963875364,98701396.0,BlockBuster
3187,The Journey,SciFi,2021-05-25,172400000.0,365378865.0,7.0,53,135.0,French,Canada,Raj Mehra,2021,111.93669663573085,192978865.0,BlockBuster
3188,Love In Dreams,Action,2016-12-03,100788283.0,98800000.0,5.9,88,130.0,French,Usa,John Carter,2016,-1.9727322867480537,-1988283.0,Flop
3189,Return Of Destiny,SciFi,2016-07-17,183608987.0,806700000.0,5.0,41,135.0,Spanish,Uk,Alan Smith,2016,339.35757894029445,623091013.0,BlockBuster
3190,Battle Of Galaxy,Horror,2018-11-01,236107149.0,449800000.0,7.0,72,134.0,English,India,John Carter,2018,90.5067262491065,213692851.0,Hit
3191,Rise Of Kingdom,Action,2017-02-25,51717486.0,163690654.0,7.1,92,96.0,Spanish,Australia,Raj Mehra,2017,216.50930209562006,111973168.0,BlockBuster
3192,Return Of Destiny,Action,2016-09-23,13398191.0,51552405.0,7.1,68,130.0,Spanish,Australia,Sophie Laurent,2016,284.7713844354062,38154214.0,BlockBuster
3193,Shadow Of Secrets,Action,2018-08-28,186593616.0,387500000.0,7.1,68,130.0,English,Usa,Alan Smith,2018,107.67055610305553,200906384.0,BlockBuster
3194,Dark Dreams,Horror,2015-08-08,166574100.0,152400000.0,7.0,68,105.0,French,India,James Holloway,2015,-8.509186001905459,-14174100.0,Flop
3195,Love In Warrior,Action,2019-04-08,122303251.0,294582764.0,7.1,68,130.0,Hindi,India,Sophie Laurent,2019,140.86257854257693,172279513.0,BlockBuster
3196,Shadow Of Empire,Drama,2021-12-09,84000000.0,315642163.0,7.0,68,134.0,English,France,John Carter,2021,275.7644797619048,231642163.0,BlockBuster
3197,Love In Empire,Thriller,2022-04-03,170700000.0,732224107.0,9.1,44,139.0,English,Uk,Alan Smith,2022,328.9537826596368,561524107.0,BlockBuster
3198,Dark Warrior,Action,2016-01-28,232100000.0,474450895.0,5.8,62,130.0,English,Australia,Alan Smith,2016,104.41658552348126,242350895.0,BlockBuster
3199,The Kingdom,SciFi,2021-02-22,169031677.0,826700000.0,7.0,67,149.0,French,Uk,James Holloway,2021,389.0799255337211,657668323.0,BlockBuster
3200,Battle Of Dreams,Horror,2020-01-13,75600000.0,253281705.0,7.0,50,134.0,English,France,Raj Mehra,2020,235.02871031746034,177681705.0,BlockBuster
3201,Dark Revenge,Horror,2017-11-13,50000000.0,204316291.0,7.0,68,146.0,Hindi,India,John Carter,2017,308.632582,154316291.0,BlockBuster
3202,Dark Kingdom,Action,2021-03-02,208842303.0,585200000.0,6.4,94,171.0,Hindi,France,Alan Smith,2021,180.21142823731455,376357697.0,BlockBuster
3203,Shadow Of Journey,Drama,2016-12-01,24066366.0,81962279.0,4.6,86,134.0,Spanish,Australia,Alan Smith,2016,240.56774088784323,57895913.0,BlockBuster
3204,Legend Of Journey,Drama,2020-01-28,56100000.0,108460169.0,8.6,76,133.0,English,Australia,Emily Stone,2020,93.33363458110517,52360169.0,Hit
3205,Last Revenge,Comedy,2016-03-19,10404254.0,8300000.0,4.9,70,135.0,Spanish,Usa,Alan Smith,2016,-20.22493876062618,-2104254.0,Flop
3206,Return Of Warrior,Thriller,2023-03-10,157549295.0,632234726.0,7.0,44,89.0,French,Usa,Raj Mehra,2023,301.2932752253827,474685431.0,BlockBuster
3207,Last Revenge,SciFi,2021-08-17,128454788.0,122807462.0,8.5,70,166.0,French,Canada,Sophie Laurent,2021,-4.396353057699959,-5647326.0,Flop
3208,Shadow Of Journey,Comedy,2019-08-22,125106435.0,256801382.0,6.9,70,135.0,English,Usa,Raj Mehra,2019,105.26632542922351,131694947.0,BlockBuster
3209,Rise Of Kingdom,Comedy,2016-06-25,189962744.0,489870745.0,8.2,74,133.0,English,Canada,James Holloway,2016,157.8772735563348,299908001.0,BlockBuster
3210,Battle Of Empire,Action,2020-08-08,216109261.0,345025915.0,4.5,88,101.0,English,Australia,Alan Smith,2020,59.653461125851514,128916654.0,Hit
3211,The Dreams,Action,2015-05-27,155217269.0,656483429.0,7.1,68,177.0,English,France,Alan Smith,2015,322.94483934000925,501266160.0,BlockBuster
3212,Battle Of Destiny,Action,2016-03-26,122100000.0,399630688.0,7.1,54,156.0,English,Uk,John Carter,2016,227.29786076986076,277530688.0,BlockBuster
3213,Shadow Of Secrets,Drama,2020-07-09,157315591.0,348470352.0,6.7,72,87.0,Hindi,Uk,James Holloway,2020,121.51037273857999,191154761.0,BlockBuster
3214,Love In Dreams,Drama,2015-05-28,216200000.0,900437643.0,9.0,94,134.0,Spanish,Usa,James Holloway,2015,316.48364616096205,684237643.0,BlockBuster
3215,Dark Secrets,Drama,2015-01-09,191600000.0,498230435.0,7.0,89,138.0,English,Uk,Sophie Laurent,2015,160.0367614822547,306630435.0,BlockBuster
3216,Battle Of Dreams,Comedy,2020-08-23,65973848.0,67237821.0,8.7,49,104.0,French,Usa,Emily Stone,2020,1.9158697549368349,1263973.0,Average
3217,Shadow Of Empire,Comedy,2016-09-03,60393851.0,197503058.0,6.9,70,151.0,English,Canada,Emily Stone,2016,227.02511055305945,137109207.0,BlockBuster
3218,Battle Of Galaxy,Horror,2015-11-09,136300000.0,408390816.0,7.0,68,134.0,French,France,Sophie Laurent,2015,199.62642406456345,272090816.0,BlockBuster
3219,Shadow Of Secrets,SciFi,2022-04-19,157379710.0,346634945.0,7.0,71,135.0,Spanish,Uk,James Holloway,2022,120.25389740519918,189255235.0,BlockBuster
3220,Legend Of Night,Thriller,2018-01-06,227900000.0,1108948941.0,6.8,70,134.0,English,Uk,Sophie Laurent,2018,386.59453312856516,881048941.0,BlockBuster
3221,Return Of Warrior,Horror,2020-03-16,129980860.0,358608617.0,7.0,68,134.0,English,France,James Holloway,2020,175.89340230553944,228627757.0,BlockBuster
3222,Last Revenge,Thriller,2018-06-04,211300000.0,670453761.0,7.0,41,104.0,Hindi,India,Alan Smith,2018,217.29946095598675,459153761.0,BlockBuster
3223,Last Dreams,Comedy,2021-03-19,116593127.0,229526674.0,6.9,70,177.0,English,Uk,Alan Smith,2021,96.86123865603159,112933547.0,Hit
3224,Shadow Of Warrior,Horror,2021-09-18,117000000.0,329488684.0,7.0,78,170.0,English,Australia,Raj Mehra,2021,181.61425982905982,212488684.0,BlockBuster
3225,Return Of Galaxy,Romance,2020-03-26,151882212.0,76435991.0,7.1,69,86.0,Hindi,Usa,John Carter,2020,-49.67416526696359,-75446221.0,Flop
3226,Legend Of Destiny,Romance,2019-04-08,26202585.0,55093810.0,7.1,57,155.0,English,Uk,Raj Mehra,2019,110.26097234299593,28891225.0,BlockBuster
3227,Love In Dreams,Action,2021-06-20,129190810.0,573461197.0,7.1,68,130.0,French,Australia,Raj Mehra,2021,343.88698932996857,444270387.0,BlockBuster
3228,Shadow Of Destiny,Drama,2015-09-21,207186955.0,836009942.0,7.0,72,122.0,English,Usa,Sophie Laurent,2015,303.505105811319,628822987.0,BlockBuster
3229,Shadow Of Empire,Romance,2019-03-17,128327328.0,346000000.0,7.1,66,155.0,Spanish,India,Alan Smith,2019,169.62300656645792,217672672.0,BlockBuster
3230,Shadow Of Revenge,SciFi,2019-09-05,236795783.0,329032504.0,6.0,87,135.0,English,Canada,Raj Mehra,2019,38.952011658079236,92236721.0,Average
3231,Battle Of Destiny,Comedy,2016-03-21,237086823.0,1028853893.0,6.9,48,135.0,Hindi,Australia,Alan Smith,2016,333.956590240361,791767070.0,BlockBuster
3232,Return Of Kingdom,Thriller,2017-06-04,243534457.0,244527560.0,7.0,70,124.0,Hindi,Canada,James Holloway,2017,0.4077874696803171,993103.0,Average
3233,Return Of Kingdom,Horror,2018-04-14,181300000.0,477740625.0,7.0,70,134.0,Hindi,Canada,Alan Smith,2018,163.50834252619967,296440625.0,BlockBuster
3234,Legend Of Warrior,Action,2018-03-24,249900000.0,759200000.0,7.1,57,100.0,English,Usa,James Holloway,2018,203.8015206082433,509300000.0,BlockBuster
3235,Love In Destiny,Action,2020-04-22,175800000.0,555800000.0,7.1,87,130.0,French,Australia,Raj Mehra,2020,216.1547212741752,380000000.0,BlockBuster
3236,Shadow Of Revenge,Horror,2016-12-24,151671237.0,335400000.0,7.0,93,89.0,Hindi,Australia,James Holloway,2016,121.13619341022451,183728763.0,BlockBuster
3237,Shadow Of Dreams,SciFi,2022-10-10,57433839.0,182456288.0,7.8,46,130.0,Hindi,Uk,Raj Mehra,2022,217.6808153116841,125022449.0,BlockBuster
3238,The Destiny,Comedy,2016-01-25,198110470.0,848154798.0,6.9,55,131.0,French,India,James Holloway,2016,328.1221472040322,650044328.0,BlockBuster
3239,Shadow Of Destiny,Drama,2015-12-21,228420687.0,693000000.0,7.0,72,134.0,English,India,James Holloway,2015,203.3875824040403,464579313.0,BlockBuster
3240,Return Of Dreams,Thriller,2022-03-07,188635442.0,844700000.0,7.0,74,134.0,English,Australia,Alan Smith,2022,347.79495891339445,656064558.0,BlockBuster
3241,Last Galaxy,Romance,2017-07-04,62156511.0,201952988.0,8.3,81,137.0,Spanish,Australia,Emily Stone,2017,224.91043134644414,139796477.0,BlockBuster
3242,Last Warrior,Romance,2022-10-16,193890656.0,511900000.0,5.0,69,102.0,Spanish,France,Emily Stone,2022,164.0147857357293,318009344.0,BlockBuster
3243,Love In Revenge,Horror,2021-08-25,99950154.0,66200000.0,7.0,68,134.0,Hindi,Usa,Alan Smith,2021,-33.76698549158814,-33750154.0,Flop
3244,Return Of Galaxy,Action,2015-10-12,81700000.0,342807643.0,7.1,68,124.0,English,France,Emily Stone,2015,319.5931982864137,261107643.0,BlockBuster
3245,Legend Of Empire,SciFi,2023-01-14,231299487.0,245945111.0,5.7,67,179.0,Spanish,Uk,Sophie Laurent,2023,6.331887800512069,14645624.0,Average
3246,Rise Of Revenge,Drama,2019-06-23,43819533.0,139176291.0,7.0,91,134.0,English,Australia,Emily Stone,2019,217.6124469423259,95356758.0,BlockBuster
3247,Dark Night,Comedy,2017-03-25,83108789.0,232726154.0,6.9,70,135.0,French,Uk,John Carter,2017,180.0259236120021,149617365.0,BlockBuster
3248,Love In Dreams,Action,2020-08-15,179014027.0,805363841.0,5.7,68,113.0,French,India,John Carter,2020,349.8886788352066,626349814.0,BlockBuster
3249,Dark Journey,Thriller,2020-02-09,94259682.0,240872518.0,6.8,70,134.0,French,France,Alan Smith,2020,155.54140740682746,146612836.0,BlockBuster
3250,Dark Empire,Horror,2019-01-18,16975159.0,80013165.0,7.0,68,134.0,English,India,Alan Smith,2019,371.35443620881546,63038006.0,BlockBuster
3251,Battle Of Night,Action,2022-04-10,209881731.0,1028574894.0,7.9,68,130.0,Spanish,Uk,Raj Mehra,2022,390.0735710055679,818693163.0,BlockBuster
3252,Love In Empire,Action,2015-01-22,231502524.0,334885912.0,7.1,68,165.0,Spanish,Canada,John Carter,2015,44.657564079085375,103383388.0,Average
3253,Shadow Of Journey,Action,2021-08-05,164025677.0,241094476.0,7.1,70,130.0,Hindi,Usa,John Carter,2021,46.98581369062113,77068799.0,Average
3254,Rise Of Journey,Thriller,2019-01-22,232542712.0,665373792.0,5.0,70,134.0,Hindi,Australia,Sophie Laurent,2019,186.12971194728306,432831080.0,BlockBuster
3255,Last Secrets,Action,2018-09-29,38860617.0,91389915.0,7.1,68,128.0,French,France,Sophie Laurent,2018,135.17360776850248,52529298.0,BlockBuster
3256,Battle Of Night,Horror,2017-04-10,25856444.0,36900000.0,7.0,68,134.0,Hindi,Canada,Sophie Laurent,2017,42.71103946080134,11043556.0,Average
3257,Dark Destiny,Action,2020-10-25,137000000.0,329399271.0,7.1,68,130.0,English,Canada,John Carter,2020,140.43742408759124,192399271.0,BlockBuster
3258,Rise Of Dreams,Comedy,2020-12-30,127342481.0,160805661.0,6.9,70,100.0,Hindi,Usa,Sophie Laurent,2020,26.278096466488666,33463180.0,Average
3259,The Journey,Comedy,2021-08-24,59139553.0,105000000.0,6.9,70,135.0,Hindi,Australia,James Holloway,2021,77.5461508814583,45860447.0,Hit
3260,Legend Of Journey,Comedy,2021-11-23,149645312.0,170722078.0,6.9,70,135.0,English,Uk,John Carter,2021,14.084481310045986,21076766.0,Average
3261,Dark Destiny,Comedy,2018-06-25,63500000.0,251652539.0,6.9,70,135.0,Spanish,Canada,Alan Smith,2018,296.303211023622,188152539.0,BlockBuster
3262,Legend Of Journey,Comedy,2018-04-15,190148825.0,732624238.0,5.6,70,180.0,Spanish,Australia,Emily Stone,2018,285.28991067917457,542475413.0,BlockBuster
3263,Rise Of Empire,SciFi,2019-02-18,71814836.0,121101160.0,7.0,67,105.0,French,France,Emily Stone,2019,68.62972436503232,49286324.0,Hit
3264,Return Of Galaxy,SciFi,2019-10-12,18222613.0,80200000.0,6.1,67,135.0,English,Australia,John Carter,2019,340.1125129529996,61977387.0,BlockBuster
3265,The Empire,Comedy,2022-07-12,144525232.0,193236794.0,6.9,70,179.0,French,India,Emily Stone,2022,33.70453818057182,48711562.0,Average
3266,The Galaxy,Action,2022-06-14,200928833.0,933150610.0,7.1,68,130.0,French,Canada,Raj Mehra,2022,364.41846900091235,732221777.0,BlockBuster
3267,Battle Of Kingdom,Horror,2020-09-28,138800000.0,516641559.0,7.0,68,95.0,Hindi,Canada,John Carter,2020,272.2201433717579,377841559.0,BlockBuster
3268,Last Revenge,Action,2022-05-04,127971387.0,592279468.0,7.1,68,97.0,Spanish,Australia,Emily Stone,2022,362.82179312473966,464308081.0,BlockBuster
3269,Return Of Warrior,SciFi,2022-09-07,214707461.0,818363982.0,7.0,67,103.0,English,India,Sophie Laurent,2022,281.1530247661026,603656521.0,BlockBuster
3270,Dark Empire,Romance,2017-07-24,108400000.0,512490260.0,5.8,57,137.0,French,Uk,John Carter,2017,372.7769926199262,404090260.0,BlockBuster
3271,Dark Warrior,Horror,2018-03-02,221504555.0,332987456.0,7.0,68,173.0,English,Canada,James Holloway,2018,50.3298458128773,111482901.0,Hit
3272,Shadow Of Secrets,SciFi,2015-08-09,216100000.0,1055997165.0,7.0,67,135.0,English,Australia,Raj Mehra,2015,388.66134428505325,839897165.0,BlockBuster
3273,Love In Warrior,Action,2022-02-20,125400000.0,294800000.0,7.1,88,120.0,English,Uk,Emily Stone,2022,135.08771929824562,169400000.0,BlockBuster
3274,Legend Of Galaxy,Romance,2018-05-30,57983334.0,272826960.0,5.4,69,158.0,Hindi,Usa,John Carter,2018,370.5265137047829,214843626.0,BlockBuster
3275,Rise Of Journey,Action,2017-05-30,237900000.0,306702719.0,7.1,86,112.0,English,Uk,Emily Stone,2017,28.920857082807906,68802719.0,Average
3276,Last Journey,Action,2020-09-30,45024683.0,85589498.0,7.1,68,130.0,English,Australia,Raj Mehra,2020,90.09461543571557,40564815.0,Hit
3277,Rise Of Journey,Action,2020-07-23,52689000.0,49709839.0,8.0,68,128.0,French,Australia,Raj Mehra,2020,-5.654237127294122,-2979161.0,Flop
3278,Return Of Warrior,Comedy,2022-09-16,118200000.0,184651983.0,6.9,70,135.0,English,Canada,Alan Smith,2022,56.219951776649744,66451983.0,Hit
3279,Rise Of Night,Drama,2020-06-06,110272055.0,140300000.0,7.0,72,134.0,English,India,Alan Smith,2020,27.230783900780665,30027945.0,Average
3280,Battle Of Journey,Action,2022-01-08,142309888.0,309404307.0,7.1,76,173.0,French,France,Emily Stone,2022,117.41588820588488,167094419.0,BlockBuster
3281,Battle Of Empire,Action,2016-06-04,204414675.0,542156713.0,7.1,68,128.0,French,Canada,James Holloway,2016,165.2239683868098,337742038.0,BlockBuster
3282,The Galaxy,Horror,2021-10-02,57600976.0,28820691.0,7.0,68,134.0,Spanish,Usa,Emily Stone,2021,-49.964925941532655,-28780285.0,Flop
3283,Love In Kingdom,Romance,2023-03-20,209761657.0,912300000.0,7.5,84,85.0,Spanish,India,Sophie Laurent,2023,334.9221936209247,702538343.0,BlockBuster
3284,Love In Kingdom,SciFi,2015-04-15,106492197.0,318200000.0,7.0,67,135.0,Hindi,Uk,Alan Smith,2015,198.8012351740663,211707803.0,BlockBuster
3285,Love In Dreams,Comedy,2015-01-18,194300000.0,703620845.0,5.9,98,113.0,English,India,James Holloway,2015,262.1311605764282,509320845.0,BlockBuster
3286,Last Destiny,Action,2016-01-11,128613151.0,278800000.0,7.1,68,178.0,Spanish,Uk,James Holloway,2016,116.77409956311544,150186849.0,BlockBuster
3287,Battle Of Galaxy,Action,2018-03-19,104285735.0,506270587.0,7.1,68,130.0,English,India,Raj Mehra,2018,385.4648500104065,401984852.0,BlockBuster
3288,Legend Of Empire,SciFi,2015-10-15,45861473.0,189159700.0,7.0,67,119.0,French,Australia,Raj Mehra,2015,312.45884099710446,143298227.0,BlockBuster
3289,Love In Secrets,SciFi,2021-10-06,69233595.0,220867318.0,5.7,86,135.0,French,Canada,Raj Mehra,2021,219.01754921147747,151633723.0,BlockBuster
3290,Love In Kingdom,Horror,2020-12-08,61400000.0,183250628.0,9.3,68,153.0,French,Uk,Sophie Laurent,2020,198.4537915309446,121850628.0,BlockBuster
3291,Dark Empire,SciFi,2022-02-13,204387919.0,232844491.0,7.0,63,99.0,French,Canada,James Holloway,2022,13.922824861287422,28456572.0,Average
3292,Return Of Galaxy,Comedy,2016-12-23,165209948.0,382863879.0,6.9,70,135.0,English,Canada,John Carter,2016,131.74384087331111,217653931.0,BlockBuster
3293,Love In Journey,SciFi,2019-12-25,246125183.0,185726258.0,7.0,44,162.0,Hindi,Australia,Raj Mehra,2019,-24.539920809322467,-60398925.0,Flop
3294,Love In Kingdom,Horror,2021-05-17,122533845.0,207261517.0,7.0,68,134.0,English,Uk,Sophie Laurent,2021,69.14634238401644,84727672.0,Hit
3295,Return Of Galaxy,Action,2018-02-19,109129804.0,112192970.0,6.4,68,162.0,Spanish,Canada,Alan Smith,2018,2.8069014033966377,3063166.0,Average
3296,Return Of Warrior,Horror,2018-05-18,207479084.0,471090572.0,7.0,68,134.0,English,Canada,Raj Mehra,2018,127.0544880562515,263611488.0,BlockBuster
